tweet,sarcasm,sentiment,dialect
تشكيل الحكومة بين الحريري و جعجع في بيت الوسط    الحريري تشكيلالحكومة جعجع ,FALSE,NEU,msa
زلزال بقوة  درجات يهز اليابان وتحذيرات من تسونامي  سبوتنيك فلسطين القدس,FALSE,NEU,msa
على جميع النشتاء الاقتداء بلؤي نجاتيواستخدام هاشتاج   هزار منعا للالتباس والله الموفق,FALSE,POS,msa
"يجب على المواطن السعودي المحب لوطنه أن يتقرب لله ببغض الكويتلا يوجد كيان في العالم يبغض وطنك و يتمنى له الزوال مثل الشعب الكويتي الدنيئلا تجامل على حساب وطنك، خليجنا ليس و احد و شعبنا ليس واحد و مصيرنا ليس واحدالمجاملات السياسية لا يجب أن تؤثر على مشاعرنا تجاه من عادانا",FALSE,NEG,msa
في دقيقة بنتنرفز على ان زمان كنا بنركب مواصلات و نلف مكتبات و يمكن احيانا بنفض التراب من على الكتب كمان  ,FALSE,NEU,egypt
 خلصتها ,FALSE,NEU,egypt
  و دا واحد باع كليته عشان ايفون  ,FALSE,NEG,egypt
  بعد شرب الكحول يأتي دور التطبيرالشيعه العراق بغداد كربلاء النجف لبنان سوريا حلب البحرين الكويت قطر الجزائر ,FALSE,NEU,msa
جيش الاحتلال يبحث عن منفذي العملية في حافلة وسط تل أبيب لانه لم يدفع اجرة الباص   ,TRUE,NEG,egypt
إنما المؤمنون إخوة علي شعار رابعة خلفية الزعيم أردوغان في منظر ولا أروع مرسيرئيسي,FALSE,POS,msa
اغلاققناهالعربيهمطلبشعب مساعد لترامب يقول ان الخليج سيدفع ثمن اي مشروع يخص النازحين واللاجئين السوريين سرا او علناالسيسي مش احسن منهم,FALSE,NEU,msa
عادلإمام يتسبّب في الهرج والمرج بعزاء الساحر   ,FALSE,NEG,egypt
اعتقال الفتيات دون  عاما لرفضهن الانقلاب ثم اجراء اختبارات حمل لبعضهن تصرفان تعكس وضاعة الانقلاب وخسة من ينفذونها,FALSE,NEG,msa
 حرام عليك  هي لازم تبقى شبه ميريام فارس ,FALSE,NEG,egypt
"سبحان الله، الحمدلله، الله أكبر، لا إله إلا الله، لا حول ولا قوة إلا بالله",FALSE,NEU,msa
"حملة شباب ضدالنقطتين ، ضدالنئطتين ، ضدالنجطتين ، ضدالنغطتين بجميع الألسن كي يفهم الجميع وسلامتكم بكفيحصار اضبطواشركاءالمخلوع",FALSE,NEU,msa
"والله ما انا عارفة ليش دخلت صيدلة بهيك بلد، بتقضي ٦ سنين من عمرك تدرس و بالاخر يا ريت حد بسمع رأيك",TRUE,NEG,gulf
 تعرضت البلوك منها من قبل رمضان يعني تخيل من شهر رمضان حتى الان ماشالت الحظر عقابها مرة قاسي,FALSE,NEU,levant
اسْتَحْوَذَ عَلَيْهِمُ الشَّيْطانُ فَأَنْساهُمْ ذِكْرَ اللّهِ أُولئِكَ حِزْبُ الشَّيْطانِ أَلا إِنَّ حِزْبَ الشَّيْطانِ هُمُ الْخاسِرُونَ,FALSE,NEU,msa
بريك دانس يجنن ميوثمثوسموسمسوسن,FALSE,POS,msa
 جبهة فتح الشام لا تزال في نظر الغرب فرع الشام لتنظيم القاعدة في خراسان حتى بعد فك ارتباط النصرة مع خراسان,FALSE,NEU,msa
من الذي زار مرسي في مخبئه السري؟ دعلاء الأسواني يكتب مقاله بعنوان   كيف للرئيس أن ينام ؟  على هذا الرابط ,FALSE,NEU,msa
انفرادتعرف على عروض مهرجانالقاهرةالسينمائى اليوم ,FALSE,NEU,msa
أهالي حلب يكتبون عهدهم على جدرانها بأنهم عائدون إليها ستبقىحلب ويفنى الطغاة ازيحواالسيسيوبشار ,TRUE,NEU,msa
ف مصر شخصيةمريبة متعرفش بيشتغل لحساب مين بالظبط اسمو نجيبساويرس بيعمل قناة لجاسوس اسمه يسرىفودة ليستضيف عميلبرخصة اسمه جمالعيد,TRUE,NEG,egypt
فزناااا جائزة افضل البووم,FALSE,POS,msa
لا تضعف وأنت الذي إعتاد الجميع إن يراك قوياً,FALSE,POS,msa
بالفيديو تامر أمين أحمد شفيق سيعود لمصر خلال شهر أحمدشفيق   كلمتيمصر  جبهةشعبمصر ,FALSE,NEU,msa
  ماعليك بسويلك جو بخليك بيونسيه العرب,FALSE,POS,gulf
اليمنية صحيفة إماراتية تطالب بوقف الحرب في اليمنالتحالفالعربيسنداليمنجنودالتحالفسندلليمن,FALSE,NEU,msa
  ميسي  مبروك يا صديقي والى اللقاء في روسيا ,FALSE,POS,msa
"حرب مغردا صديقي جبران تويني ١١ سنة على غيابك وما زلت ملتزما بالمبادئ التي استشهدت من اجلها، والوطن الذي حلمت به هو الوطن الذي نعمل من اجله",FALSE,POS,msa
بإذن الله عقابكم  دنيا واخره  فساداتحادالكرهالسعودي٣ ,FALSE,NEG,msa
 ترى لموضوع كله على تركيا وادوغان اوباما شدخله ؟ وحاط كدام اسمه م بول بعير,TRUE,NEG,gulf
ازاي؟ على تويتر؟ لقينا حزب عدل وقلنا يع؟ لما يبقى ليك جبهة قوية ماشي غير كده تتفاوض,FALSE,NEU,egypt
من اصداراتنا المتميزة ايثار الحق على الخلقومعه الانوار شرح الايثار مجلدانمتوفر في معرضالكويتالدوليللكتاب ,FALSE,NEU,egypt
كريستيانورونالدو صاروخ ماديرا او قاذفة اللهب او الدون او التورنادو او السيداو الامراطور و المهم انه افضل لاعب عالمي,FALSE,POS,egypt
ضحكة جيمين وشعره,FALSE,POS,msa
"نهاية العقد الاجتماعيّ البعثيّ في سوريا بشّار الأسد قراءة في التحوّلات الاجتماعيّة السياسيّة، من ترجمتي ",FALSE,NEU,msa
على طريقة عادلإمام  سعدية ومجدي تزوجا داخل قسم شرطة ,FALSE,NEU,egypt
فعاليات توزيع البورشور أمام المساجد و التوقيعات كانت رائعة و التجاوب كان استثنائيا سيتم رفع الصور بعد قليل,FALSE,NEU,msa
الزمنالجميل نوالالزغبي   كانت تعحبني جدا انيقه وجميله واغانيها تهبل طفى بريقها الحين خساره  ,FALSE,NEU,egypt
تطبيق   لتتبع الرحلات على أجهزة أندرويد ,FALSE,NEU,msa
بتزوج وحدة اتابع  و ستندمون,FALSE,NEU,msa
توقعات تساقط الثلوج على حزمالجلاميد خلال  ساعة القادمةطريف القريات تبوك الجوف سكاكا عرعرطقسالعرب ,FALSE,NEU,msa
  رداً على قرار حكومة الإحتلال بمنع الأذان في أحياء القدس؛النائب الفلسطينيطلب أبو عرار يرفع الأذان داخل الكنيست ,FALSE,NEU,msa
شقيقة بيونسيه تتصدر بيلبورد الأميركية فن   ,FALSE,NEU,msa
فَتّشت فى أرض العربفما وجدت أبا بكر ووجدت ألف أبى لهبنزار قبانىستبقىحلب,FALSE,NEG,msa
حماة  طيران الاحتلال الروسي يشن غارات جوية عند الساعة  ص على الاحياء السكنية في مدينة اللطامنة في ريف حماةالشمالي,FALSE,NEU,msa
  فيديو  تصوير لاعبي ريال مدريد بالبدل الرسمية لموسم   ,FALSE,NEU,msa
"مجَرد بتسّامِهَ وقِلبْ نظِيفَ ،       ونفس سّمِوحَهہ هَكذا تعّيشَ              جَمال لحُياةَ ",FALSE,POS,msa
  اسعار نصب زي ما تقول واجد مبالغين فيها شوف اسعارها في امازون او متاجر التجزئة بدبي اقل بكثير ويمكن الوكيل اقل من اكسترا,FALSE,NEG,gulf
بالفيديو مايكروسوفت تعيد تصميم تطبيق  على ويندوز  ,FALSE,NEU,msa
"إحنا عندنا ثقافة اعتياد للقبح، ثقافة اعتياد للقذارة، آردوغان قدر انه يبدأ نهضته بالنظافة، شيراك لما كان عمدة",FALSE,NEG,msa
"توجهت اليوم  حافلة، لتجلي نحو  آلاف شخص من المقاتلين وأسرهم، من أحياء حلب الشرقية إلى مناطق سيطرة المعارضة السو ",FALSE,NEU,msa
وين عماتي  عمهلكلالكلاب,FALSE,NEG,msa
الحكومهالجديدة وزيرة واحدة ووزير لشؤون المراة يا نساء لبنان الناشطات في الاحزاب اللبنانية لماذا؟؟؟؟؟؟,FALSE,NEU,msa
الاستاذه ميريام فارس ليها اغاني حلوه فشخ مش واخده حقها,FALSE,POS,egypt
"عفاش ينتصر على مؤامرة شق الصف برعاية كيري بموافقته على الاتفاق بين انصار الله والسعوديه،بعد الموافقه تنصل كيري والسعوديه من الاتفاق",FALSE,NEU,msa
 أبشر سم ,FALSE,NEU,msa
المقاطعة الشاملة للانتخابات كان يحب الحشد لها حتى تكون مؤثرة اما المقاطعة الفردية فهى اجمل هدية نقدمها للفلول هم يشترون الاصوات ونحن نبددها,TRUE,POS,msa
توصيل مشاوير خاصه و مندوب طلبات فالشرقيه ماذالوالمدارسمختلطه,FALSE,NEU,egypt
الناتو سنزيد من تدريبنا للقوات العراقية في يناير ,FALSE,NEU,msa
حلب  القلعة والأصالة باتت عاصمة للصمود وواثقون بقدرة أهل الشهباء على الصمود والتصدي  ستكون حلب المسمار  الذي سيدق في نعش الكفرة ستبقيحلب,FALSE,POS,msa
روح بيع وطنك بعيدغزةفلسطين ,FALSE,NEG,msa
خليكم عم تصوتوا نحنا بالصدارة دائماً ناديننسيبنجيم ناديننجيم نصيوم ,FALSE,POS,levant
 و مو مجرد استغراب احيانا يوصل فيني اني ادخل غوغل و ابحث عن كل شيء  مثلا بعطيج سوال و روحي شوفي جوابه,FALSE,NEU,gulf
هيلاري وبيل كلنتون في جامعة يال عام ١٩٧٢ ,FALSE,NEU,msa
